,ticker,Data da Informação sobre detalhamento do número de cotistas¹,Número de cotistas,Pessoa física,Pessoa jurídica não financeira,Banco comercial,Corretora ou distribuidora,Outras pessoas jurídicas financeiras,Investidores não residentes,Entidade aberta de previdência complementar,Entidade fechada de previdência complementar,Regime próprio de previdência dos servidores públicos,Sociedade seguradora ou resseguradora,Sociedade de capitalização e de arrendamento mercantil,Fundos de investimento imobiliário,Outros fundos de investimento,Cotistas de distribuidores do fundo (distribuição por conta e ordem),Outros tipos de cotistas não relacionados,Ativo – R$,Patrimônio Líquido – R$,Número de Cotas Emitidas,Valor Patrimonial das Cotas – R$,Despesas com a taxa de administração em relação ao patrimônio líquido do mês (%),Despesas com o agente custodiante em relação ao patrimônio líquido do mês (%),Rentabilidade Efetiva Mensal (%),Rentabilidade Patrimonial do Mês de Referência² (%),Dividend Yield do Mês de Referência³ (%),Amortizações de cotas do Mês de Referência⁴ (%),Informações do Ativo,"Total mantido para as Necessidades de Liquidez (art. 46, § único, ICVM 472/08)",Disponibilidades,Títulos Públicos,Títulos Privados,Fundos de Renda Fixa,Total investido,Direitos reais sobre bens imóveis,Terrenos,Imóveis para Renda Acabados,Imóveis para Renda em Construção,Imóveis para Venda Acabados,Imóveis para Venda em Construção,Outros direitos reais,Ações,Debêntures,"Bônus de Subscrição, seus cupons, direitos, recibos de subscrição e certificados de desdobramentos",Certificados de Depósitos de Valores Mobiliários,Fundo de Ações (FIA),Fundo de Investimento em Participações (FIP),Fundo de Investimento Imobiliário (FII),Fundo de Investimento em Direitos Creditórios (FIDC),Outras cotas de Fundos de Investimento,Notas Promissórias,Notas Comerciais,Ações de Sociedades cujo único propósito se enquadra entre as atividades permitidas aos FII,Cotas de Sociedades que se enquadre entre as atividades permitidas aos FII,Certificados de Potencial Adicional de Construção (CEPAC),"Certificado de Recebíveis Imobiliários ""CRI"" (se FIAGRO, Certificado de Recebíveis do Agronegócio ""CRA"")",Letras Hipotecárias,"Letras de Crédito Imobiliário ""LCI"" (se FIAGRO, Letras de Crédito do Agronegócio ""LCA"")",Letra Imobiliária Garantida (LIG),Outros Valores Mobiliários,Valores a Receber,Contas a Receber por Aluguéis,Contas a Receber por Venda de Imóveis,Outros Valores a Receber,Informações do Passivo,Rendimentos a distribuir,Taxa de administração a pagar,Taxa de performance a pagar,Obrigações por aquisição de imóveis,Adiantamento por venda de imóveis,Adiantamento de valores de aluguéis,Obrigações por securitização de recebíveis,Instrumentos financeiros derivativos,Provisões para contingências,Outros valores a pagar,"Provisões por garantias prestadas (fiança, aval, aceite ou outra coobrigação)",Total dos Passivos,Valor total dos imóveis objeto de ônus reais,Valor total das garantias prestadas com operacões da classe,"Valor total das garantias prestadas com operações de cotistas (art. 32, § 3º, Anexo normativo III)",Cédulas de Debêntures,Total do passivo,Certificado de Recebíveis Imobiliários (CRI),Letras de Crédito Imobiliário (LCI),Data,Ano_Quarter
440,JGPX,29/02/2024,7.463,7.411,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,"206.557.896,78","203.800.984,82","2.141.248,0000","95,178599","0,0896%","0,0038%","1,0291%","-0,2317%",1.2608,"0,0000%",Valor (R$),"2.633.835,75","5.378,29","280.222,98","0,00","2.348.234,48","203.923.508,97","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","160.002.908,20","0,00","0,00","0,00","43.920.600,77","552,06","0,00","0,00","552,06",Valor (R$),"2.569.497,60","182.622,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.792,05",0,0,0,0,0,"0,00","2.756.911,96",0,0,2024-02-29 00:00:00,2024.0-1.0
441,JGPX,31/01/2024,7.564,7.509,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"207.168.293,04","204.274.259,09","2.141.248,0000","95,399626","0,1039%","0,0044%","1,1312%","-0,1768%",1.308,"0,0000%",Valor (R$),"3.521.167,46","10.272,78","278.259,17","0,00","3.232.635,51","203.646.974,52","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","159.820.069,48","0,00","0,00","0,00","43.826.905,04","151,06","0,00","0,00","151,06",Valor (R$),"2.676.559,99","212.250,28","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5.223,68",0,0,0,0,0,"0,00","2.894.033,95",0,0,2024-01-31 00:00:00,2024.0-1.0
442,JGPX,29/12/2023,7.463,7.411,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"206.866.924,17","204.635.960,19","2.141.248,0000","95,568547","0,0939%","0,0040%","1,2172%","0,2232%",0.9941,"0,0000%",Valor (R$),"2.231.237,06","1.359.242,07","275.914,88","0,00","596.080,11","204.635.120,88","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","160.816.328,15","0,00","0,00","0,00","43.818.792,73","566,23","0,00","0,00","566,23",Valor (R$),"2.034.185,60","192.202,23","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.576,15",0,0,0,0,0,"0,00","2.230.963,98",0,0,2023-12-29 00:00:00,2023.0-4.0
443,JGPX,30/11/2023,7.56,7.505,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"206.437.073,44","204.180.259,31","2.141.248,0000","95,355727","0,0942%","0,0040%","0,9129%","-0,0834%",0.9963,"0,0000%",Valor (R$),"14.354.385,60","9.469,97","273.758,44","0,00","14.071.157,19","191.591.735,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","754.823,76","0,00","0,00","0,00",0,"0,00","0,00","0,00","136.853.240,56","0,00","0,00","0,00","53.983.671,61","490.951,91","0,00","0,00","490.951,91",Valor (R$),"2.034.185,60","192.366,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","30.262,53",0,0,0,0,0,"0,00","2.256.814,13",0,0,2023-11-30 00:00:00,2023.0-4.0
444,JGPX,31/10/2023,7.524,7.468,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,"206.589.674,15","204.350.586,51","2.141.248,0000","95,435273","0,0989%","0,0042%","-0,0766%","-0,1814%",0.1048,"0,0000%",Valor (R$),"22.451.227,74","5.270,82","270.120,88","0,00","22.175.836,04","183.156.389,47","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","126.932.441,98","0,00","0,00","0,00","56.223.947,49","982.056,94","0,00","0,00","982.056,94",Valor (R$),"2.034.185,60","202.153,84","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.748,20",0,0,0,0,0,"0,00","2.239.087,64",0,0,2023-10-31 00:00:00,2023.0-4.0
445,JGPX,29/09/2023,7.546,7.49,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,"206.620.816,09","204.721.961,44","2.141.248,0000","95,608711","0,0883%","0,0038%","0,8464%","0,0097%",0.8367,"0,0000%",Valor (R$),"49.383.841,69","13.473,64","267.838,78","0,00","49.102.529,27","155.739.912,75","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","97.153.299,57","0,00","0,00","0,00","58.586.613,18","1.497.061,65","0,00","0,00","1.497.061,65",Valor (R$),"1.712.998,40","180.763,66","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5.092,59",0,0,0,0,0,"0,00","1.898.854,65",0,0,2023-09-29 00:00:00,2023.0-3.0
446,JGPX,31/08/2023,4.135,4.114,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"89.783.340,69","81.077.596,44","848.097,0000","95,599438","0,1165%","0,0062%","1,7750%","0,3001%",1.4749,"0,0000%",Valor (R$),"8.976.441,44","6.647,51","265.626,98","0,00","8.704.166,95","80.796.213,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","19.696.725,46","0,00","0,00","0,00","61.099.488,24","10.685,55","0,00","0,00","10.685,55",Valor (R$),"1.195.816,77","94.469,73","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.415.457,75",0,0,0,0,0,"0,00","8.705.744,25",0,0,2023-08-31 00:00:00,2023.0-3.0
447,JGPX,31/07/2023,4.093,4.073,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"82.060.255,35","80.834.990,60","848.097,0000","95,313379","0,1088%","0,0062%","1,1735%","-0,1695%",1.3429,"0,0000%",Valor (R$),"1.922.551,33","6.423,09","263.062,81","0,00","1.653.065,43","80.124.548,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","18.627.419,51","0,00","0,00","0,00","61.497.129,29","13.155,22","0,00","0,00","13.155,22",Valor (R$),"1.085.564,16","87.947,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","51.753,04",0,0,0,0,0,"0,00","1.225.264,75",0,0,2023-07-31 00:00:00,2023.0-3.0
448,JGPX,30/06/2023,4.003,3.984,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"82.379.754,42","80.972.220,68","848.097,0000","95,475188","0,1093%","0,0062%","0,4071%","-1,0069%",1.414,"0,0000%",Valor (R$),"4.109.739,34","8.792,13","260.695,16","0,00","3.840.252,05","78.254.203,57","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","16.857.624,66","0,00","0,00","0,00","61.396.578,91","15.811,51","0,00","0,00","15.811,51",Valor (R$),"1.144.930,95","88.497,40","122.645,03","0,00","0,00","0,00","0,00","0,00","0,00","51.460,36",0,0,0,0,0,"0,00","1.407.533,74",0,0,2023-06-30 00:00:00,2023.0-2.0
449,JGPX,31/05/2023,3.829,3.811,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"83.078.136,78","81.795.836,16","848.097,0000","96,446322","0,1123%","0,0061%","1,4137%","0,0140%",1.3997,"0,0000%",Valor (R$),"1.720.080,53","9.375,67","258.332,32","0,00","1.452.372,54","80.939.349,89","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","11.806.829,04","0,00","0,00","0,00","69.132.520,85","418.706,36","0,00","0,00","418.706,36",Valor (R$),"1.144.930,95","91.859,78","0,00","0,00","0,00","0,00","0,00","0,00","0,00","45.509,89",0,0,0,0,0,"0,00","1.282.300,62",0,0,2023-05-31 00:00:00,2023.0-2.0
450,JGPX,28/04/2023,3.829,3.811,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"82.893.880,63","81.784.381,54","848.097,0000","96,432816","0,0963%","0,0061%","1,2557%","0,0857%",1.17,"0,0000%",Valor (R$),"2.159.799,75","3.538,87","255.898,98","0,00","1.900.361,90","80.333.842,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","5.258.926,35","0,00","0,00","0,00","75.074.915,82","400.238,71","0,00","0,00","400.238,71",Valor (R$),"992.273,49","78.759,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","38.466,00",0,0,0,0,0,"0,00","1.109.499,09",0,0,2023-04-28 00:00:00,2023.0-2.0
451,JGPX,31/03/2023,3.755,3.738,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"83.030.371,02","81.714.374,15","848.097,0000","96,350269","0,1164%","0,0061%","1,3680%","-0,0320%",1.4,"0,0000%",Valor (R$),"2.913.302,11","5.907,22","253.913,02","0,00","2.653.481,87","79.800.846,52","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","79.800.846,52","316.222,39","0,00","0,00","316.222,39",Valor (R$),"1.187.335,80","95.080,44","0,00","0,00","0,00","0,00","0,00","0,00","0,00","33.580,63",0,0,0,0,0,"0,00","1.315.996,87",0,0,2023-03-31 00:00:00,2023.0-1.0
452,JGPX,28/02/2023,3.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.678,"82.800.951,47","81.580.020,93","848.097,0000","96,191852","0,0965%","0,0061%","0,8519%","-0,3191%",1.171,"0,0000%",Valor (R$),"898.859,46","5.481,14","251.427,13","0,00","641.951,19","81.665.370,43","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","81.665.370,43","0,00","0,00","0,00","0,00","236.721,58","0,00","0,00","236.721,58",Valor (R$),"1.118.845,22","78.731,28","0,00","0,00","0,00","0,00","0,00","0,00","0,00","23.354,04",0,0,0,0,0,"0,00","1.220.930,54",0,0,2023-02-28 00:00:00,2023.0-1.0
453,JGPX,31/01/2023,3.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571,"83.072.947,52","81.841.169,78","848.097,0000","96,499775","0,1121%","0,0061%","1,6848%","0,3127%",1.3721,"0,0000%",Valor (R$),"1.033.150,01","10.163,86","249.483,77","0,00","773.502,38","81.803.075,82","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","81.803.075,82","0,00","0,00","0,00","0,00","236.721,69","0,00","0,00","236.721,69",Valor (R$),"1.119.488,04","91.761,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","20.528,40",0,0,0,0,0,"0,00","1.231.777,74",0,0,2023-01-31 00:00:00,2023.0-1.0
454,JGPX,30/12/2022,3.478,3.464,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"82.797.091,83","81.586.072,11","848.097,0000","96,198987","0,1123%","0,0061%","1,5334%","0,1796%",1.3538,"0,0000%",Valor (R$),"2.709.935,33","263.871,27","247.153,35","0,00","2.198.910,71","79.907.782,45","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","79.907.782,45","0,00","0,00","0,00","0,00","179.374,05","0,00","0,00","179.374,05",Valor (R$),"1.102.526,10","91.582,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","16.911,41",0,0,0,0,0,"0,00","1.211.019,72",0,0,2022-12-30 00:00:00,2022.0-4.0
455,JGPX,30/11/2022,3.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.413,"82.538.802,55","81.439.822,92","848.097,0000","96,026543","0,1016%","0,0052%","1,2570%","0,0587%",1.1983,"0,0000%",Valor (R$),"1.377.894,94","15.914,00","244.802,15","0,00","1.117.178,79","81.031.142,42","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","81.031.142,42","129.765,19","0,00","0,00","129.765,19",Valor (R$),"975.311,55","82.756,73","27.628,42","0,00","0,00","0,00","0,00","0,00","0,00","13.282,93",0,0,0,0,0,"0,00","1.098.979,63","0,00","0,00",2022-11-30 00:00:00,2022.0-4.0
456,JGPX,31/10/2022,3.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425,"82.488.725,17","81.392.049,67","848.097,0000","95,970213","0,1006%","0,0049%","1,3627%","0,1935%",1.1693,"0,0000%",Valor (R$),"1.368.449,89","5.617,31","484.259,62","0,00","878.572,96","81.114.517,49","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","81.114.517,49","5.757,79","0,00","0,00","5.757,79",Valor (R$),"949.868,64","81.899,32","55.256,85","0,00","0,00","0,00","0,00","0,00","0,00","9.650,69",0,0,0,0,0,"0,00","1.096.675,50","0,00","0,00",2022-10-31 00:00:00,2022.0-4.0
457,JGPX,30/09/2022,3.321,3.308,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"82.418.398,81","81.234.893,38","848.097,0000","95,784908","0,1049%","0,0049%","1,1302%","-0,1108%",1.241,"0,0000%",Valor (R$),"4.365.928,92","10.876,57","1.080.529,97","0,00","3.274.522,38","78.044.818,78","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","78.044.818,78","7.651,11","0,00","0,00","7.651,11",Valor (R$),"1.009.235,43","85.175,03","82.885,27","0,00","0,00","0,00","0,00","0,00","0,00","6.209,70",0,0,0,0,0,"0,00","1.183.505,43","0,00","0,00",2022-09-30 00:00:00,2022.0-3.0
458,JGPX,30/06/2022,3.194,3.177,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,"87.112.320,96","85.843.432,59","895.527,0000","95,858006","0,1038%","0,0047%","0,9058%","-0,2904%",1.1962,"0,0000%",Valor (R$),"5.943.567,81","20.118,64","1.051.525,76","0,00","4.871.923,41","81.152.742,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","24.827.895,41","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","56.324.846,65","16.011,09","0,00","0,00","16.011,09",Valor (R$),"975.311,55","89.098,71","165.770,53","0,00","0,00","0,00","0,00","0,00","0,00","38.707,58",0,0,0,0,0,"0,00","1.268.888,37","0,00","0,00",2022-06-30 00:00:00,2022.0-2.0
459,JGPX,31/08/2022,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,"82.550.139,58","81.324.970,36","848.097,0000","95,891119","0,1126%","0,0049%","1,5458%","0,2908%",1.255,"0,0000%",Valor (R$),"2.593.590,47","16.633,89","1.070.939,05","0,00","1.506.017,53","79.945.983,63","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","79.945.983,63","10.565,48","0,00","0,00","10.565,48",Valor (R$),"1.017.716,40","91.547,01","110.513,69","0,00","0,00","0,00","0,00","0,00","0,00","5.392,12",0,0,0,0,0,"0,00","1.225.169,22","0,00","0,00",2022-08-31 00:00:00,2022.0-3.0
460,JGPX,29/07/2022,3.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.223,"82.171.941,58","81.070.456,27","848.097,0000","95,591019","0,1056%","0,0049%","0,7668%","-0,2555%",1.0223,"-94,1797%",Valor (R$),"2.939.795,42","20.138,45","1.060.579,83","0,00","1.859.077,14","79.219.065,23","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","79.219.065,23","13.080,93","0,00","0,00","13.080,93",Valor (R$),"831.135,06","85.629,54","138.142,11","0,00","0,00","0,00","0,00","0,00","0,00","46.578,60",0,0,0,0,0,"0,00","1.101.485,31","0,00","0,00",2022-07-29 00:00:00,2022.0-3.0
461,JGPX,30/06/2022,3.162,3.147,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,"87.112.320,96","85.843.432,59","895.527,0000","95,858006","0,1038%","0,0047%","0,9058%","-0,2904%",1.1962,"0,0000%",Valor (R$),"5.943.567,81","20.118,64","1.051.525,76","0,00","4.871.923,41","81.152.742,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","24.827.895,41","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","56.324.846,65","16.011,09","0,00","0,00","16.011,09",Valor (R$),"975.311,55","89.098,71","165.770,53","0,00","0,00","0,00","0,00","0,00","0,00","38.707,58",0,0,0,0,0,"0,00","1.268.888,37","0,00","0,00",2022-06-30 00:00:00,2022.0-2.0
462,JGPX,31/05/2022,3.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.115,"87.062.309,92","85.843.239,06","892.924,0000","96,137229","0,1050%","0,0045%","1,9855%","-0,1438%",2.1293,"0,0000%",Valor (R$),"4.031.995,19","282,96","1.042.708,29","0,00","2.989.003,94","83.012.050,63","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","30.085.093,58","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","52.926.957,05","18.264,10","0,00","0,00","18.264,10",Valor (R$),"1.095.982,85","90.156,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","32.931,71",0,0,0,0,0,"0,00","1.219.070,86","0,00","0,00",2022-05-31 00:00:00,2022.0-2.0
463,JGPX,31/05/2022,3.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.115,"87.062.309,92","85.843.239,06","892.924,0000","96,137229","0,1050%","0,0045%","1,9855%","-0,1438%",2.1293,"0,0000%",Valor (R$),"4.031.995,19","282,96","1.042.708,29","0,00","2.989.003,94","83.012.050,63","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","30.085.093,58","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","52.926.957,05","18.264,10","0,00","0,00","18.264,10",Valor (R$),"1.095.982,85","90.156,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","32.931,71",0,0,0,0,0,"0,00","1.219.070,86","0,00","0,00",2022-05-31 00:00:00,2022.0-2.0
464,JGPX,29/04/2022,2.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.965,"87.205.698,64","85.966.822,52","892.924,0000","96,275632","0,0877%","0,0036%","1,6082%","0,3059%",1.3023,"0,0000%",Valor (R$),"7.738.675,43","11.060,32","1.032.468,17","0,00","6.695.146,94","79.466.554,09","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","19.774.005,99","0,00","0,00","0,00","0,00","0,00","30.449.057,51","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","29.243.490,59","469,12","0,00","0,00","469,12",Valor (R$),"1.116.155,00","75.418,75","0,00","0,00","0,00","0,00","0,00","0,00","0,00","47.302,37",0,0,0,0,0,"0,00","1.238.876,12","0,00","0,00",2022-04-29 00:00:00,2022.0-2.0
465,JGPX,31/03/2022,2.783,2.77,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"82.547.235,89","81.402.044,14","848.097,0000","95,981998","0,1043%","0,0044%","2,1120%","0,8511%",1.2609,"0,0000%",Valor (R$),"5.569.337,64","130.225,38","1.026.945,74","0,00","4.412.166,52","76.977.898,25","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","21.592.940,04","0,00","0,00","0,00","0,00","0,00","26.749.217,41","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","28.635.740,80","0,00","0,00","0,00","0,00",Valor (R$),"1.017.716,40","84.939,01","0,00","0,00","0,00","0,00","0,00","0,00","20.238,66","22.297,68",0,0,0,0,0,"0,00","1.145.191,75","0,00","0,00",2022-03-31 00:00:00,2022.0-1.0
466,JGPX,25/02/2022,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,"81.670.438,43","80.715.047,82","848.097,0000","95,171953","0,0162%","0,0038%","1,2519%","0,1262%",1.1257,"0,0000%",Valor (R$),"3.783.498,63","5.000,00","1.025.149,62","0,00","2.753.349,01","77.886.939,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","14.705.336,20","0,00","0,00","0,00","0,00","0,00","26.671.119,74","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","36.510.483,86","0,00","0,00","0,00","0,00",Valor (R$),"907.463,79","13.056,28","0,00","0,00","0,00","0,00","0,00","0,00","20.238,66","14.631,88",0,0,0,0,0,"0,00","955.390,61","0,00","0,00",2022-02-25 00:00:00,2022.0-1.0
467,JGPX,31/01/2022,2.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605,"81.539.026,32","80.613.335,80","848.097,0000","95,052023","0,0166%","0,0042%","0,5984%","-0,5007%",1.0991,"0,0000%",Valor (R$),"4.218.445,62","1.000,00","1.016.913,47","0,00","3.200.532,15","77.320.580,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","14.902.678,13","0,00","0,00","0,00","0,00","0,00","26.392.331,80","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","36.025.570,77","0,00","0,00","0,00","0,00",Valor (R$),"890.501,85","13.377,45","0,00","0,00","0,00","0,00","0,00","0,00","20.238,66","1.572,56",0,0,0,0,0,"0,00","925.690,52","0,00","0,00",2022-01-31 00:00:00,2022.0-1.0
468,JGPX,31/01/2022,2.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605,"88.858.225,31","87.932.534,79","848.097,0000","95,052023","0,0152%","0,0038%","0,5984%","-0,5007%",1.0991,"0,0000%",Valor (R$),"4.218.445,62","1.000,00","1.016.913,47","0,00","3.200.532,15","84.639.779,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.319.198,99","0,00","0,00","0,00","0,00","0,00","26.392.331,80","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","36.025.570,77","0,00","0,00","0,00","0,00",Valor (R$),"890.501,85","13.377,45","0,00","0,00","0,00","0,00","0,00","0,00","20.238,66","1.572,56",0,0,0,0,0,"14.902.678,13","925.690,52","0,00","0,00",2022-01-31 00:00:00,2022.0-1.0
